,trial_id,mean_val_accuracy,conv1,conv2,dense_units,dropout_rate,learning_rate,batch_size
110,0122,0.9913333058357239,32,224,96,0.4,0.003754109692673946,224
111,0176,0.9913333058357239,32,192,256,0.2,0.00034185379844118896,224
112,0178,0.9913333058357239,192,256,160,0.1,0.0039204459778349075,224
113,0182,0.9913333058357239,64,160,256,0.1,0.002852539384385806,224
114,0240,0.9912499785423279,128,224,64,0.5,0.0010509199655136681,224
115,0253,0.9912499785423279,224,224,96,0.4,0.0007078536645991944,224
116,0444,0.9912499785423279,96,32,160,0.1,0.00351961369045131,224
117,0124,0.9911666512489319,256,64,160,0.7000000000000001,0.0012886425495384015,224
118,0261,0.9911666512489319,256,224,256,0.6,0.0023475850027156703,224
119,0307,0.9911666512489319,224,64,224,0.30000000000000004,0.0017846625733540663,224
120,0350,0.9911666512489319,224,128,224,0.1,0.0035624442270743863,224
121,0361,0.9911666512489319,224,128,160,0.2,0.0005889065040017682,224
122,0364,0.9911666512489319,96,160,64,0.5,0.0005136400921865536,224
123,0451,0.9911666512489319,96,256,128,0.30000000000000004,0.003060764805239088,224
124,0035,0.9910833239555359,32,128,256,0.2,0.003514222549445768,224
125,0073,0.9910833239555359,256,224,192,0.6,0.005518397014467231,224
126,0129,0.9910833239555359,256,64,160,0.7000000000000001,0.0012886425495384015,224
127,0060,0.9909999966621399,64,256,192,0.2,0.0027887024252856224,224
128,0078,0.9909999966621399,224,32,192,0.8,0.002143869169594352,224
129,0183,0.9909999966621399,128,160,32,0.30000000000000004,0.0032338200971576913,224
130,0353,0.9909999966621399,224,128,160,0.2,0.0005889065040017682,224
131,0399,0.9909999966621399,160,128,256,0.1,0.002118792870550812,224
132,0428,0.9909999966621399,224,128,256,0.9,0.0011738588962461683,224
133,0144,0.9909166693687439,256,96,192,0.2,0.0014568133071965574,224
134,0145,0.9909166693687439,64,224,96,0.5,0.0033725402632504855,224
135,0252,0.9909166693687439,96,32,256,0.4,0.0024260456546622883,224
136,0306,0.9909166693687439,256,96,192,0.2,0.0008161739188324943,224
137,0436,0.9909166693687439,192,192,192,0.8,0.000672414586438146,224
138,0043,0.9908333420753479,160,224,160,0.6,0.0021059431968100052,224
139,0080,0.9908333420753479,32,128,160,0.4,0.005085089360130894,224
140,0170,0.9908333420753479,32,192,256,0.2,0.00034185379844118896,224
141,0177,0.9908333420753479,128,32,128,0.5,0.0018756180813858188,224
142,0236,0.9908333420753479,192,128,128,0.7000000000000001,0.0031872413747350407,224
143,0448,0.9908333420753479,32,128,224,0.8,0.0020726369903837343,224
144,0074,0.9907500147819519,224,256,192,0.8,0.0002326447071738687,224
145,0274,0.9907500147819519,192,32,224,0.8,0.00029325587074452084,224
146,0309,0.9907500147819519,160,160,32,0.1,0.0023152562129233555,224
147,0021,0.9906666874885559,256,96,256,0.4,0.00161557543393394,224
148,0087,0.9906666874885559,224,64,192,0.4,0.00042399224034472463,224
149,0214,0.9906666874885559,32,96,192,0.6,0.004381751597484236,224
150,0297,0.9906666874885559,256,96,192,0.2,0.0008161739188324943,224
151,0085,0.9905833601951599,160,128,224,0.2,0.00019682683962500205,224
152,0215,0.9905833601951599,160,96,160,0.1,0.002020884512937146,224
153,0266,0.9905833601951599,32,128,192,0.2,0.0010616634509523775,224
154,0402,0.9905833601951599,256,32,96,0.1,0.002941432781938463,224
155,0031,0.9904999732971191,256,128,64,0.6,0.0016315597133914807,224
156,0052,0.9904999732971191,64,256,192,0.2,0.0027887024252856224,224
157,0063,0.9904999732971191,192,224,64,0.4,0.002479367058119384,224
158,0139,0.9904999732971191,256,96,192,0.2,0.0014568133071965574,224
159,0149,0.9904999732971191,128,192,32,0.4,0.0030106026957708028,224
160,0254,0.9904999732971191,192,96,128,0.7000000000000001,0.001561164109127508,224
161,0401,0.9904999732971191,192,160,256,0.1,0.0002853528029502804,224
162,0421,0.9904999732971191,32,96,256,0.7000000000000001,0.0008462322805190992,224
163,0422,0.9904999732971191,256,224,96,0.4,0.0004900668694019312,224
164,0453,0.9904999732971191,160,96,32,0.4,0.0010539254167980863,224
165,0328,0.9904166460037231,224,32,224,0.4,0.0032580468282681196,224
166,0432,0.9904166460037231,64,128,128,0.2,0.0029804987758035657,224
167,0440,0.9904166460037231,64,128,128,0.2,0.0029804987758035657,224
168,0455,0.9904166460037231,64,96,64,0.1,0.004331119300804738,224
169,0033,0.9903333187103271,224,160,224,0.1,0.0004059999358516054,224
170,0126,0.9903333187103271,128,192,128,0.30000000000000004,0.0032234655818265466,224
171,0345,0.9903333187103271,192,64,160,0.30000000000000004,0.0019580406790486262,224
172,0346,0.9903333187103271,224,128,224,0.1,0.0035624442270743863,224
173,0459,0.9903333187103271,256,96,224,0.5,0.00015543637322512678,224
174,0079,0.9902499914169312,160,128,224,0.2,0.00019682683962500205,224
175,0262,0.9902499914169312,224,96,160,0.5,0.00019937773888529741,224
176,0330,0.9902499914169312,96,128,128,0.8,0.0014825733072079664,224
177,0054,0.9901666641235352,224,96,192,0.1,0.0012231622236158533,224
178,0165,0.9901666641235352,224,160,32,0.1,0.004025696424630448,224
179,0339,0.9901666641235352,96,32,128,0.1,0.0015577695321475488,224
180,0454,0.9901666641235352,32,192,32,0.1,0.0006975846645999727,224
181,0166,0.9900833368301392,192,256,224,0.8,0.00017821611804732932,224
182,0308,0.9900833368301392,192,192,32,0.1,0.0012422772048365925,224
183,0423,0.9900833368301392,224,128,256,0.9,0.0011738588962461683,224
184,0115,0.9900000095367432,32,224,96,0.4,0.003754109692673946,224
185,0233,0.9900000095367432,192,128,128,0.7000000000000001,0.0031872413747350407,224
186,0356,0.9900000095367432,256,160,32,0.30000000000000004,0.004159339231584557,224
187,0123,0.9899166822433472,192,192,192,0.1,0.0015717490429428354,224
188,0296,0.9899166822433472,224,64,224,0.30000000000000004,0.0017846625733540663,224
189,0331,0.9899166822433472,64,160,192,0.9,0.0010475393858135431,224
190,0420,0.9899166822433472,64,96,192,0.4,0.0006724822685491611,224
191,0022,0.9898333549499512,256,128,64,0.6,0.0016315597133914807,224
192,0173,0.9898333549499512,128,32,128,0.5,0.0018756180813858188,224
193,0055,0.9897500276565552,160,64,128,0.1,0.006061179201217392,224
194,0140,0.9897500276565552,64,224,96,0.5,0.0033725402632504855,224
195,0158,0.9897500276565552,96,128,256,0.9,0.0007621631689572638,224
196,0241,0.9897500276565552,96,128,128,0.8,0.002904556409453142,224
197,0442,0.9897500276565552,64,64,160,0.7000000000000001,0.0004491925147710255,224
198,0446,0.9897500276565552,160,96,32,0.4,0.0010539254167980863,224
199,0077,0.9896666407585144,32,32,96,0.6,0.005180937737654028,224
200,0136,0.9896666407585144,32,256,256,0.5,0.008531793184908256,224
201,0204,0.9896666407585144,32,96,192,0.6,0.004381751597484236,224
202,0238,0.9896666407585144,256,160,128,0.5,0.004944947964531337,224
203,0393,0.9896666407585144,64,160,96,0.1,0.001279713054131916,224
204,0424,0.9896666407585144,128,224,256,0.8,0.00039138294562104426,224
205,0089,0.9895833134651184,96,192,160,0.1,0.006342321047637822,224
206,0237,0.9895833134651184,32,128,192,0.4,0.007246161680428749,224
207,0299,0.9895833134651184,192,192,32,0.1,0.0012422772048365925,224
208,0458,0.9895833134651184,160,192,32,0.1,0.003541059369231004,224
209,0082,0.9894999861717224,128,160,32,0.2,0.002378254608268293,224
210,0112,0.9894999861717224,192,192,192,0.1,0.0015717490429428354,224
211,0447,0.9894999861717224,64,32,96,0.30000000000000004,0.0006651033679993193,224
212,0034,0.9893333315849304,96,32,160,0.4,0.008585532013046716,224
213,0040,0.9893333315849304,224,96,192,0.1,0.0012231622236158533,224
214,0088,0.9893333315849304,96,128,32,0.8,0.0007248685263497425,224
215,0205,0.9893333315849304,160,96,160,0.1,0.002020884512937146,224
216,0300,0.9893333315849304,160,160,32,0.1,0.0023152562129233555,224
217,0069,0.9892500042915344,224,128,128,0.7000000000000001,0.0005464614022628768,224
218,0106,0.9892500042915344,192,192,192,0.1,0.0015717490429428354,224
219,0117,0.9892500042915344,256,64,160,0.7000000000000001,0.0012886425495384015,224
220,0208,0.9892500042915344,96,256,160,0.6,0.0006799686297603734,224
221,0210,0.9892500042915344,128,96,192,0.5,0.0014016636859761544,224
222,0367,0.9892500042915344,64,128,160,0.2,0.00044397709498189157,224
223,0020,0.9891666769981384,32,128,256,0.2,0.003514222549445768,224
224,0218,0.9891666769981384,224,192,96,0.4,0.0030955832189320446,224
