val_accuracy,conv1,conv2,dense_units,dropout_rate,learning_rate,epochs,batch_size
0.8856826424598694,416,384,512,0.8,0.0003549667030603,12,32
0.8856826424598694,288,352,352,0.6,0.0004131861938746,12,32
0.8856826424598694,128,512,352,0.7,0.0003434906533706,12,32
0.8856826424598694,384,128,480,0.6,0.000731729970029,34,32
0.8856826424598694,256,352,512,0.5,0.000152747029956,34,32
0.8856826424598694,160,384,480,0.6,0.0003856595391,12,32
0.8856826424598694,128,256,320,0.6,0.0003703873341395,100,32
0.8856382966041565,256,352,512,0.5,0.000152747029956,100,32
0.8856382966041565,160,160,384,0.6,0.000566103494628,34,32
0.8856382966041565,288,448,288,0.6,0.0001748384093561,34,32
0.8856382966041565,288,384,448,0.6,0.0004767481235954,12,32
0.8856382966041565,192,128,192,0.5,0.0005077565598237,30,160
0.8856382966041565,352,512,416,0.5,0.0002458432738603,12,32
0.8856382966041565,160,352,352,0.5,0.0006776694207597,12,32
0.8856382966041565,224,384,448,0.7,0.0003754767524534,100,32
0.8856382966041565,224,512,512,0.7,0.0006954412123238,12,32
0.8855939507484436,448,416,480,0.6,0.0004512586935369,12,32
0.8855939507484436,256,224,256,0.7,0.000491053313309,30,64
0.8855939507484436,128,480,416,0.6,0.0006575738917935,12,32
0.8855939507484436,128,256,320,0.5,0.0002773884355218,34,32
0.8855939507484436,320,416,480,0.8,0.0003421216877018,12,32
0.8855496644973755,512,192,448,0.5,0.0001782655398083,12,32
0.8855496644973755,480,352,512,0.5,0.0004657064479396,12,32
0.8855053186416626,128,256,224,0.5,0.0005334545424135,30,256
0.8855053186416626,320,288,384,0.7,0.0003460769096051,12,32
0.8855053186416626,224,192,256,0.6,0.0007828301614945,15,192
0.8855053186416626,384,352,320,0.7,0.0003333179123333,100,32
0.8854609727859497,128,480,384,0.6,0.0002078457874995,12,32
0.8854609727859497,480,320,416,0.6,0.0001927117485042,100,32
0.8854609727859497,160,320,416,0.5,0.0002926672381531,12,32
0.8854609727859497,416,288,352,0.6,0.0003665986975455,12,32
0.8854609727859497,288,320,320,0.7,0.0005837869216877,34,32
0.8854166865348816,352,480,416,0.5,0.0001994007117119,100,32
0.8854166865348816,160,256,416,0.6,0.0002619195108211,100,32
0.8854166865348816,384,288,384,0.6,0.0002690466487191,34,32
0.8854166865348816,384,384,512,0.7,0.0005074325633798,12,32
0.8853723406791687,128,256,320,0.5,0.0002773884355218,12,32
0.8853723406791687,480,192,448,0.5,0.0006293939545128,12,32
0.8853723406791687,352,384,384,0.5,0.0002321916252466,12,32
0.8853723406791687,512,352,224,0.7,0.0001672203902251,34,32
0.8853279948234558,384,160,480,0.7,0.0005046957636403,12,32
0.8853279948234558,192,288,448,0.7,0.0004280287109609,12,32
0.8853279948234558,160,224,448,0.6,0.0004463732727567,12,32
0.8853279948234558,128,480,480,0.7,0.0006985283258794,12,32
0.8853279948234558,128,352,288,0.5,0.0004318266379406,34,32
0.8853279948234558,128,320,416,0.8,0.0003906627984892,12,32
0.8852837085723877,384,416,352,0.5,0.0003734321705957,12,32
0.8852837085723877,448,288,480,0.5,0.0002339468967361,100,32
0.8852837085723877,64,224,224,0.7,0.0003989078125654,30,64
0.8852837085723877,224,512,512,0.8,0.0001518827292825,12,32
0.8852837085723877,352,288,416,0.5,0.0001730521444898,100,32
0.8852393627166748,448,256,448,0.8,0.0002720359632074,12,32
0.8852393627166748,288,352,352,0.6,0.0004131861938746,34,32
0.8852393627166748,224,512,384,0.6,0.0001826040914929,12,32
0.8851950168609619,128,480,448,0.5,0.0003371677966603,12,32
0.8851950168609619,64,256,256,0.6,0.0002940320064307,15,32
0.8851950168609619,224,480,384,0.6,0.0001957275048447,12,32
0.8851950168609619,128,416,416,0.5,0.0002328863632593,12,32
0.8851950168609619,448,128,512,0.5,0.0002940141805736,34,32
0.8851950168609619,256,448,416,0.7,0.0004999033770248,12,32
0.8851950168609619,352,384,512,0.6,0.000330020603431,34,32
0.8851507306098938,416,480,512,0.5,0.0001961491703693,100,32
0.8851507306098938,384,128,480,0.6,0.000731729970029,100,32
0.8851507306098938,416,288,448,0.6,0.0006851520363171,34,32
0.8851507306098938,512,480,288,0.7,0.0005020275874369,12,32
0.8851063847541809,256,384,480,0.5,0.0002439706959562,34,32
0.8851063847541809,128,128,416,0.7,0.0006040643365469,100,32
0.8851063847541809,384,352,288,0.6,0.0004086580145895,100,32
0.8851063847541809,448,288,352,0.6,0.0003205677571914,34,32
0.8851063847541809,352,320,448,0.5,0.0002945294930034,12,32
0.8851063847541809,352,384,384,0.5,0.0002321916252466,34,32
0.8851063847541809,384,320,416,0.7,0.0003964386092125,12,32
0.8851063847541809,256,512,352,0.6,0.0002894560879477,100,32
0.8851063847541809,64,128,224,0.5,0.0002634389093689,30,96
0.8851063847541809,448,128,512,0.5,0.0002940141805736,12,32
0.8851063847541809,128,288,256,0.6,0.0006394498954663,100,32
0.8851063847541809,128,256,320,0.6,0.0003703873341395,12,32
0.885062038898468,512,192,352,0.6,0.0005413468569329,12,32
0.885062038898468,416,128,448,0.5,0.0003133738946778,12,32
0.885062038898468,256,192,192,0.5,0.000185084982251,34,32
0.885062038898468,320,448,480,0.6,0.0006933989463945,34,32
0.885062038898468,512,320,384,0.7,0.0006319518707563,12,32
0.8850177526473999,256,384,224,0.7,0.0004548254119687,100,32
0.8850177526473999,192,384,384,0.7,0.0001959003171778,12,32
0.8850177526473999,448,256,448,0.6,0.0003235196701477,12,32
0.8850177526473999,512,128,352,0.8,0.0003666473952745,34,32
0.8850177526473999,352,480,416,0.5,0.0001994007117119,12,32
0.8850177526473999,256,64,256,0.6,0.0008436373753133,30,160
0.8850177526473999,512,352,416,0.7,0.000887235897555,34,32
0.884973406791687,288,192,384,0.7,0.0007021311275831,100,32
0.884973406791687,512,192,448,0.5,0.0001782655398083,34,32
0.884973406791687,320,352,224,0.5,0.0004612196422682,12,32
0.884973406791687,416,480,320,0.5,0.0001199367468907,34,32
0.884973406791687,224,384,480,0.6,0.000662722737573,34,32
0.884973406791687,64,192,224,0.6,0.0008048044357614,30,128
0.8849290609359741,352,448,512,0.5,0.000296988454264,12,32
0.8849290609359741,416,512,512,0.8,0.0006452599083962,34,32
0.8849290609359741,160,352,512,0.5,0.0003160110088489,34,32
0.8849290609359741,224,192,224,0.5,0.0002060759138844,30,32
0.8849290609359741,384,352,288,0.6,0.0004086580145895,34,32
0.884884774684906,416,384,224,0.6,0.0002115805068758,34,32
0.884884774684906,32,192,192,0.6,0.0007154844161693,30,160
0.884884774684906,128,416,256,0.6,0.0001520710409032,34,32
0.884884774684906,352,352,480,0.5,0.0001819039424632,34,32
0.884884774684906,512,192,320,0.5,0.0001428656534424,34,32
0.884884774684906,160,352,512,0.5,0.0003160110088489,100,32
0.884884774684906,416,320,320,0.5,0.0001629661191073,100,32
0.884884774684906,384,288,384,0.6,0.0002690466487191,12,32
0.884884774684906,256,288,288,0.6,0.0004247992994837,12,32
0.8848404288291931,128,256,384,0.5,0.0003625131214301,12,32
0.8848404288291931,128,192,448,0.5,0.0002334441123409,12,32
0.8848404288291931,384,352,512,0.5,0.0001707630712322,100,32
0.8847960829734802,352,352,352,0.5,0.000148877280841,34,32
0.8847960829734802,224,224,160,0.5,0.0005873687279994,30,128
0.8847960829734802,288,448,416,0.6,0.0006648475652153,12,32
0.8847960829734802,192,320,480,0.5,0.0002027106956936,34,32
0.8847960829734802,480,256,192,0.6,0.0003803506422662,34,32
0.8847960829734802,160,288,352,0.6,0.0005102031682002,12,32
0.8847960829734802,96,160,224,0.6,0.0007967394249203,15,96
0.8847960829734802,448,416,480,0.6,0.0004512586935369,100,32
0.8847517967224121,448,288,288,0.5,0.0003899755557255,34,32
0.8847517967224121,512,320,384,0.7,0.0006319518707563,34,32
0.8847517967224121,320,224,448,0.6,0.0001113837879616,12,32
0.8847517967224121,512,448,320,0.5,0.0004630791224127,100,32
0.8847074508666992,192,192,352,0.6,0.0002992464469832,12,32
0.8847074508666992,352,288,416,0.6,0.000161125399557,12,32
0.8847074508666992,320,192,352,0.6,0.0005307659052752,34,32
0.8847074508666992,384,416,448,0.5,0.0001990827343003,34,32
0.8847074508666992,384,480,512,0.5,0.0002578394665322,34,32
0.8847074508666992,480,320,416,0.6,0.0001927117485042,12,32
0.8847074508666992,64,192,224,0.6,0.0008048044357614,15,128
0.8846631050109863,448,384,384,0.7,0.000796431649229,12,32
0.8846631050109863,128,288,256,0.6,0.0004262659458674,34,32
0.8846631050109863,384,416,448,0.5,0.0001990827343003,12,32
0.8846631050109863,256,512,320,0.7,0.0002294632871264,12,32
0.8846631050109863,128,224,480,0.6,0.0004261520854991,12,32
0.8846631050109863,480,320,352,0.8,0.0003771756741277,34,32
0.8846631050109863,96,160,224,0.6,0.0007967394249203,30,96
0.8846188187599182,192,416,448,0.5,0.0003617186654087,12,32
0.8846188187599182,288,352,288,0.6,0.0002545626623396,12,32
0.8846188187599182,448,448,288,0.5,0.000388851264495,12,32
0.8846188187599182,288,352,512,0.7,0.0003901191623779,12,32
0.8846188187599182,288,448,288,0.6,0.0001748384093561,12,32
0.8846188187599182,512,352,416,0.7,0.000887235897555,12,32
0.8846188187599182,128,192,256,0.5,0.0003264236317318,15,32
0.8846188187599182,32,128,224,0.5,0.0007158770690314,30,160
0.8846188187599182,128,352,384,0.5,0.0004597009268516,12,32
0.8846188187599182,480,416,416,0.7,0.0006150290141195,34,32
0.8846188187599182,224,416,480,0.5,0.0002204675837672,100,32
0.8846188187599182,384,128,384,0.5,0.0002854638303783,12,32
0.8846188187599182,128,160,224,0.7,0.0004264401157975,30,128
0.8846188187599182,128,224,512,0.7,0.0004180114049177,12,32
0.8845744729042053,384,160,384,0.8,0.0004302615399067,34,32
0.8845744729042053,448,256,288,0.5,0.0003222392875001,34,32
0.8845744729042053,256,160,192,0.5,0.0002139108768673,30,32
0.8845301270484924,128,160,256,0.7,0.0005935632838566,15,64
0.8845301270484924,256,224,256,0.5,0.0003333948770114,30,192
0.8845301270484924,352,448,512,0.5,0.000296988454264,34,32
0.8845301270484924,160,160,352,0.7,0.0003821517747968,12,32
0.8845301270484924,224,192,256,0.6,0.0007828301614945,30,192
0.8844858407974243,128,192,256,0.5,0.0003264236317318,30,32
0.8844858407974243,64,128,224,0.7,0.0007000914691723,30,160
0.8844858407974243,352,352,480,0.5,0.0002728764511915,12,32
0.8844858407974243,224,352,480,0.6,0.0007024935763419,34,32
0.8844858407974243,448,128,512,0.5,0.0002940141805736,100,32
0.8844858407974243,448,288,352,0.6,0.0003397420787785,100,32
0.8844414949417114,64,128,224,0.7,0.0004463052071955,30,32
0.8844414949417114,224,512,512,0.7,0.0006954412123238,34,32
0.8844414949417114,224,416,480,0.5,0.0002204675837672,34,32
0.8844414949417114,192,224,224,0.6,0.0004945826951402,12,32
0.8844414949417114,192,64,224,0.6,0.0004768880020195,30,160
0.8844414949417114,384,480,448,0.7,0.0005955710814655,12,32
0.8844414949417114,352,288,288,0.5,0.0003939726625583,100,32
0.8844414949417114,480,416,416,0.7,0.0006150290141195,12,32
0.8844414949417114,480,512,192,0.5,0.0002470776322931,12,32
0.8844414949417114,448,288,288,0.5,0.0003899755557255,100,32
0.8844414949417114,384,480,384,0.6,0.0005883106327207,12,32
0.8844414949417114,160,64,256,0.5,0.000896642908951,30,128
0.8843971490859985,384,448,448,0.5,0.0002332357088959,34,32
0.8843971490859985,416,288,320,0.5,0.0003419629587588,12,32
0.8843971490859985,320,480,416,0.8,0.0003509132910181,12,32
0.8843971490859985,224,128,448,0.7,0.000686053852161,12,32
0.8843971490859985,480,352,512,0.5,0.0005234080519001,34,32
0.8843971490859985,320,320,352,0.7,0.0003749488821903,12,32
0.8843971490859985,480,288,512,0.5,0.0003193247698965,12,32
0.8843971490859985,320,448,480,0.6,0.0006933989463945,12,32
0.8843528628349304,352,384,288,0.6,0.0005006782338121,34,32
0.8843528628349304,512,384,512,0.5,0.000297179440109,12,32
0.8843528628349304,320,384,416,0.5,0.0004460998859758,12,32
0.8843528628349304,288,480,416,0.6,0.0008607283106188,12,32
0.8843528628349304,224,384,192,0.6,0.0002914542032346,34,32
0.8843528628349304,288,480,224,0.6,0.0003459834579839,34,32
0.8843528628349304,384,192,384,0.6,0.0005468377214662,34,32
0.8843528628349304,288,288,160,0.6,0.0002872653752661,34,32
0.8843528628349304,224,160,224,0.6,0.0006681982468647,30,64
0.8843085169792175,192,224,224,0.6,0.0004945826951402,34,32
0.8843085169792175,256,160,384,0.5,0.0005078543768131,34,32
0.8843085169792175,224,192,352,0.6,0.0005645593225605,34,32
0.8843085169792175,160,224,320,0.5,0.0003270974523948,34,32
0.8843085169792175,160,288,352,0.6,0.0005102031682002,34,32
0.8843085169792175,224,192,480,0.6,0.0004773861503212,34,32
0.8842641711235046,320,224,480,0.5,0.0002837789221091,12,32
0.8842641711235046,128,288,256,0.6,0.0004262659458674,12,32
0.8842641711235046,192,352,448,0.8,0.0006519869068856,12,32
0.8842641711235046,512,384,512,0.5,0.000297179440109,34,32
0.8842641711235046,160,128,224,0.7,0.0004844262437978,30,96
0.8842641711235046,160,480,480,0.8,0.0001940107077363,12,32
0.8842641711235046,192,352,416,0.6,0.0005546926660169,12,32
0.8842641711235046,128,160,192,0.4,0.0008643979656783,15,256
0.8842641711235046,128,128,416,0.7,0.0006040643365469,12,32
0.8842198848724365,384,448,448,0.5,0.0007327431656247,12,32
0.8842198848724365,224,224,416,0.7,0.0006147727456208,34,32
0.8842198848724365,256,384,224,0.6,0.0001748525746692,34,32
0.8842198848724365,256,160,384,0.5,0.0005078543768131,12,32
0.8841755390167236,288,192,384,0.7,0.0007021311275831,34,32
0.8841755390167236,288,288,448,0.5,0.0002374663989687,12,32
0.8841755390167236,160,320,512,0.5,0.001104731183965,12,32
0.8841755390167236,352,512,416,0.5,0.0002458432738603,34,32
0.8841311931610107,224,256,256,0.8,0.0003150326343253,30,224
